ID,Display Order,Category,Rarity,Description,Name,Token Standard,Token Address,Token ID,Image URL
rune_aquatic_4001_s0_nft,10640010.0,Special,Mystic,"{Solo}. When your turn starts, this Axie gains 1 {Bubble}. {Bubble Bomb} detonated by this Axie deal x1.5 DMG.",Heart of Ocean,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000004,https://storage.googleapis.com/origin-production/assets/item/rune_aquatic_utility_1.png
rune_beast_2001_s0_nft,10220010.0,Special,Rare,Cannot gain Shield. Take 15% less DMG.,Pangolin Scale,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000005,https://storage.googleapis.com/origin-production/assets/item/rune_beast_defensive_1.png
ecard_beast_4001_s0,20240011.0,Special,Mystic,"(Enhance any card)
Add <Banish>.",Beast Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5003.png
ecard_aquatic_4003_s1,20640031.0,Special,Mystic,"(Enhance any Attack card)
Single attacks applies {Vulnerable} for 4 turns.
AoE an Multihit apply {Vulnerable} for 2 turns.",Paralyzing Jellyfish,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5005.png
ecard_beast_2002_s1,20220021.0,Special,Rare,"(Enhance a Non-Multihit Attack card)
ATK +6",Beast's Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4001.png
ecard_beast_3001_s1,20230011.0,Special,Epic,"(Enhance any card)
Axie's max HP +18",Beast's Charm of Vitality II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5002.png
rune_aquatic_4001_s1,10640011.0,Special,Mystic,"{Solo}. When your turn starts, this Axie gains 1 {Bubble}. {Bubble Bomb} detonated by this Axie deal x1.5 DMG.",Heart of Ocean,,,,https://storage.googleapis.com/origin-production/assets/item/rune_aquatic_utility_1.png
rune_beast_2002_s0_nft,10220020.0,Special,Rare,"Deal 20% more DMG.
Take 10% more DMG.",Reckless Hunter,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000006,https://storage.googleapis.com/origin-production/assets/item/rune_beast_offensive_1.png
rune_beast_3001_s0_nft,10230010.0,Special,Epic,"Single attacks apply {Bleed} for 2 turns if target doesn't have {Bleed} and this Axie's HP is above 75%. Deal 20% more DMG against Bleeding Enemies.
Take 10% less DMG from Bleeding Enemies",Dominant Predator,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000007,https://storage.googleapis.com/origin-production/assets/item/rune_beast_hybrid_1.png
ecard_neutral_3007_s0,20130071.0,Special,Epic,"(Enhance Single Target Attack cards)
This card targets the furthest enemy. Card's base stat -10%.",Sun Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4003.png
rune_beast_4001_s0,10240011.0,Special,Mystic,{Solo}. Gain 2 {Rage} when your turn starts. {Rage} now grant 3 bonus DMG.,Endless Anger,,,,https://storage.googleapis.com/origin-production/assets/item/rune_beast_utility_1.png
ecard_beast_3002_s1,20230021.0,Special,Epic,"(Enhance a Non-Multihit Attack card)
ATK +10",Beast's Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5001.png
ecard_beast_3003_s1,20230031.0,Special,Epic,"(Enhance any Attack card)
All teammates gain 1 {Rage}.",Mask of Frenzy,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4003.png
ecard_beast_4001_s1,20240011.0,Special,Mystic,"(Enhance any card)
Add <Banish>.",Beast Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5003.png
ecard_beast_4002_s1,20240021.0,Special,Mystic,"(Enhance any cards)
Add <Ethereal>.",Beast Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5004.png
ecard_beast_4003_s1,20240031.0,Special,Mystic,"(Enhance an Attack card)
Single attacks apply {Bleed} for 4 turns.
AoE and Multihit apply {Bleed} for 2 turns.",Hidden Razor,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5005.png
ecard_bird_2001_s1,20420011.0,Special,Rare,"(Enhance a Non-Multihit Attack card)
ATK +6",Bird's Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_4001.png
rune_beast_2001_s1,10220011.0,Special,Rare,{Solo}. Cannot gain Shield. Take 15% less DMG.,Pangolin Scale,,,,https://storage.googleapis.com/origin-production/assets/item/rune_beast_defensive_1.png
rune_beast_4001_s0_nft,10240010.0,Special,Mystic,{Solo}. Gain 2 {Rage} when your turn starts. {Rage} now grant 3 bonus DMG.,Endless Anger,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000008,https://storage.googleapis.com/origin-production/assets/item/rune_beast_utility_1.png
rune_bird_2001_s0_nft,10420010.0,Special,Rare,Summons summoned by this Axie gain 14 bonus max HP.,The Incubator,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000009,https://storage.googleapis.com/origin-production/assets/item/rune_bird_defensive_1.png
rune_bird_2001_s0,10420011.0,Special,Rare,Summons summoned by this Axie gain 14 bonus max HP.,The Incubator,,,,https://storage.googleapis.com/origin-production/assets/item/rune_bird_defensive_1.png
ecard_bird_2002_s1,20420021.0,Special,Rare,"(Enhance a Multihit Attack card)
ATK +3",Bird's Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_4002.png
ecard_bird_3001_s1,20430011.0,Special,Epic,"(Enhance a Non-Multihit Attack card)
ATK +10",Bird's Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5001.png
ecard_bird_3002_s1,20430021.0,Special,Epic,"(Enhance a Multihit Attack card)
ATK +4",Bird's Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5002.png
rune_beast_2002_s1,10220021.0,Special,Rare,"Deal 20% more DMG.
Take 10% more DMG.",Reckless Hunter,,,,https://storage.googleapis.com/origin-production/assets/item/rune_beast_offensive_1.png
rune_bird_2002_s0_nft,10420020.0,Special,Rare,Attack cards also deal 6 DMG per Energy cost to all enemies.,Energy Guru,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000010,https://storage.googleapis.com/origin-production/assets/item/rune_bird_offensive_1.png
rune_aquatic_2002_s0,10620021.0,Special,Rare,Single attacks attack deal bonus DMG equal to 5% of remaining HP. AoE and multihit attacks deal bonus DMG equal to 3% of remaining HP.,Hearty Warrior,,,,https://storage.googleapis.com/origin-production/assets/item/rune_aquatic_offensive_1.png
rune_bird_2002_s0,10420021.0,Special,Rare,Attack cards also deal 6 DMG per Energy cost to all enemies.,Energy Guru,,,,https://storage.googleapis.com/origin-production/assets/item/rune_bird_offensive_1.png
rune_neutral_2001_s0,10120011.0,Special,Rare,Healing and Shield cards gain 15% {Class Bonus}.        ,Pure Skill,,,,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_defensive_2.png
ecard_bird_3003_s1,20430031.0,Special,Epic,"(Enhance any Attack card)
All teammates gain 1 {Feather}.",Feather Fan,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_4003.png
ecard_bird_4001_s1,20440011.0,Special,Mystic,"(Enhance any card)
Add <Innate>. Card's base stat -10%.",Secret Egg,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5003.png
ecard_bird_4002_s1,20440021.0,Special,Mystic,"(Enhance any card)
Add <Ethereal>.",Bird Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5004.png
rune_beast_3001_s1,10230011.0,Special,Epic,Single attacks apply {Bleed} for 2 turns if the target doesn't have {Bleed}. Attacks against bleeding enemies deal 10% more DMG and recover 15 HP after all hit.,Dominant Predator,,,,https://storage.googleapis.com/origin-production/assets/item/rune_beast_hybrid_1.png
rune_bird_3001_s0_nft,10430010.0,Special,Epic,Deal 20% bonus DMG if HP is above 50%. Take 20% less DMG if HP is below 50%.,Raven's Tactic,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000011,https://storage.googleapis.com/origin-production/assets/item/rune_bird_hybrid_1.png
ecard_bird_4003_s1,20440031.0,Special,Mystic,"(Enhance an Attack card)
Single attack applies {Fragile} for 4 turns.
AoE and Multihit apply {Fragile} for 2 turns.",Flamingo Hammer,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5005.png
ecard_bug_2001_s1,20320011.0,Special,Rare,"(Enhance a Shielding card)
Shield Stat +6",Bug's Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4001.png
rune_bird_4001_s0_nft,10440010.0,Special,Mystic,"{Solo}. When your turn starts, this Axie gain 2 {Feather}, another random ally (not summon) gain 2 {Feather}. This Axie gains back half of the Feather stack consumed.",Feather Descend,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000012,https://storage.googleapis.com/origin-production/assets/item/rune_bird_utility_1.png
rune_bug_2001_s0_nft,10320010.0,Special,Rare,"When your turn ends, gain Shield equal to (3 x the number of cards in your Discard Pile).",Vault Builder,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000013,https://storage.googleapis.com/origin-production/assets/item/rune_bug_defensive_1.png
ecard_bug_2002_s1,20320021.0,Special,Rare,"(Enhance a Non-Multihit Attack card)
ATK +6",Bug's Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4002.png
ecard_bug_3002_s1,20330021.0,Special,Epic,"(Enhance a Non-Multihit Attack card)
ATK +10",Bug's Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5002.png
ecard_bug_3003_s1,20330031.0,Special,Epic,"(Enhance any Skill or Secret card)
Draw 1 Card",Trickster's Card,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4003.png
rune_bug_2002_s0_nft,10320020.0,Special,Rare,"When your turn starts, steal 50% Shield from the Enemy with highest Shield.",Shield Leecher,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000014,https://storage.googleapis.com/origin-production/assets/item/rune_bug_hybrid_1.png
rune_bug_3001_s0_nft,10330010.0,Special,Epic,Single Attack consumes 25% of current Shield and deal bonus DMG equal to 2 times that amount.,Sturdy Fighter,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000015,https://storage.googleapis.com/origin-production/assets/item/rune_bug_offensive_1.png
ecard_beast_4002_s0,20240021.0,Special,Mystic,"(Enhance any cards)
Add <Ethereal>.",Beast Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5004.png
ecard_bug_4001_s1,20340011.0,Special,Mystic,"(Enhance any card)
Add <Innate>.",Secret Cocoon,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5003.png
ecard_bug_4002_s1,20340021.0,Special,Mystic,"(Enhance any card)
Add <Banish>.",Bug Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5004.png
ecard_bug_4003_s1,20340031.0,Special,Mystic,"(Enhance an Attack card)
Single attack applies {Weak} for 4 turns.
AoE and Multihit attack apply {Weak} for 2 turns.",Lazy Snail,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5005.png
rune_bug_4001_s0_nft,10340010.0,Special,Mystic,"{Solo}. In odd <Round>s, draw 1 additional Card when your turn starts. In even <Round>s, gain 50 Shield when your turn starts.",Collect And Protect,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000016,https://storage.googleapis.com/origin-production/assets/item/rune_bug_utility_1.png
rune_dawn_2001_s0_nft,10920010.0,Special,Rare,Take 5% less DMG per Buff on this Axie (capped at 20%).,Arcane Protection,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000017,https://storage.googleapis.com/origin-production/assets/item/rune_dawn_defensive_1.png
ecard_neutral_1002_s1,20110021.0,Special,Common,"(Enhance Non-Multihit Attack card)
ATK +2",Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1002.png
ecard_neutral_1003_s1,20110031.0,Special,Common,"(Enhance Multihit Attack card)
ATK +1",Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1003.png
rune_dawn_2002_s0_nft,10920020.0,Special,Rare,Deal 5% more DMG per Buff on this Axie (capped at 20%).,Celestial Might,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000018,https://storage.googleapis.com/origin-production/assets/item/rune_dawn_offensive_1.png
ecard_neutral_5001_s0,20150011.0,Special,Mystic,"(Enhance Single Target Attack cards)
This card can target any enemy. Card's base stat -15%.",Rocket Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5001.png
ecard_neutral_1004_s1,20110041.0,Special,Common,"(Enhance Shielding cards)
Shield Stat +2",Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1004.png
ecard_neutral_1005_s1,20110051.0,Special,Common,"(Enhance Healing cards)
Heal Stat +2",Charm of Faith I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1005.png
rune_dawn_3001_s0_nft,10930010.0,Special,Epic,Your allies gain 1 {Damage Boost} whenever this Axie attacks. Your allies gain 15 Shield whenever this Axie uses a Skill.,Heaven's Echoes,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000019,https://storage.googleapis.com/origin-production/assets/item/rune_dawn_hybrid_1.png
rune_reptile_2002_s0_nft,10720020.0,Special,Rare,"Attack cards apply 1 additional {Poison}.
Non- Multihit Attacks deal 1 bonus DMG per 2 {Poison} on target.",Venom Master,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000038,https://storage.googleapis.com/origin-production/assets/item/rune_reptile_offensive_1.png
ecard_neutral_5003_s0,20150031.0,Special,Mystic,"(Enhance any card)
Add <Retain>. Card's base stat -10%.",Scotch Tape,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
ecard_neutral_2001_s1,20120011.0,Special,Rare,"(Enhance any card)
Axie's max HP +8",Charm of Vitality II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2001.png
ecard_neutral_2002_s1,20120021.0,Special,Rare,"(Enhance Non-Multihit Attack card)
ATK +4",Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2002.png
ecard_neutral_2003_s1,20120031.0,Special,Rare,"(Enhance Multihit Attack card)
ATK +2",Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2003.png
ecard_neutral_2004_s1,20120041.0,Special,Rare,"(Enhance Shielding cards)
Shield Stat +4",Charm of Endurance II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2004.png
rune_dawn_4001_s0_nft,10940010.0,Special,Mystic,"{Solo}. When your turn starts, remove 1 Curse in your deck. Heal all teammates for 10 HP and grant all teammate 1 {Damage Boost} when successfully removing a Curse this way.",Holy Prayer,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000020,https://storage.googleapis.com/origin-production/assets/item/rune_dawn_utility_1.png
rune_dusk_2001_s0_nft,11020010.0,Special,Rare,Gain 15 Shield whenever you play a card that apply Curse.,Wicked Ward,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000021,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_defensive_1.png
rune_dusk_2002_s0_nft,11020020.0,Special,Rare,"This Axie attacks deal bonus DMG per Curse card in your deck.
Single attacks deal 5 bonus DMG per card (cap at 15 DMG).
AoE and Multihit attack deal 2 bonus DMG per card (cap at 6 DMG).",Cursed Ritual,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000022,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_offensive_1.png
rune_dusk_3001_s0_nft,11030010.0,Special,Epic,Deal 15% more DMG against debuffed Enemies. Take 15% less DMG from debuffed Enemies,Malediction,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000023,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_hybrid_1.png
rune_dusk_4001_s0_nft,11040010.0,Special,Mystic,"{Solo}. In Odd <Round>s, randomly apply {Hex} or {Fear} to all enemies for 2 turns at the start of your turn.",Gloomy Dice,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000024,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_utility_1.png
rune_mech_2001_s0_nft,10820010.0,Special,Rare,"When taking a fatal hit, survive with 1 HP until end of turn (active 1 time per battle). After that, apply an irremovable {Heal Block}.",Last Stand,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000025,https://storage.googleapis.com/origin-production/assets/item/rune_mech_defensive_1.png
rune_mech_2002_s0_nft,10820020.0,Special,Rare,Deal 20% more DMG if this Axie has Shield.,Zap Armor,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000026,https://storage.googleapis.com/origin-production/assets/item/rune_mech_offensive_1.png
rune_mech_3001_s0_nft,10830010.0,Special,Epic,Gain 10 bonus Shield from cards. Gain 3 {Damage Boost} whenever using a Shield card.,Adaptive Program,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1000027,https://storage.googleapis.com/origin-production/assets/item/rune_mech_hybrid_1.png
ecard_bird_4002_s0,20440021.0,Special,Mystic,"(Enhance any card)
Add <Ethereal>.",Bird Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5004.png
rune_neutral_2002_s0,10120021.0,Special,Rare,Attack cards gain 15% {Class Bonus}.,Pure Power,,,,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_offensive_2.png
rune_beast_4001_s1,10240011.0,Special,Mystic,{Solo}. Gain 1 {Rage} when your turn starts. {Rage} now grants 3 bonus DMG per stack to attacks.,Endless Anger,,,,https://storage.googleapis.com/origin-production/assets/item/rune_beast_utility_1.png
